transaction_id,customer_id,amount,country,device,merchant_category,failed_logins,new_device,transaction_time,fraud
315,6263,9.33,Singapore,Android,Restaurant,0,0,2026-04-15 07:04:40.192200,0
316,1615,28.77,Canada,MacBook,Electronics,4,0,2026-04-26 05:16:17.189753,0
317,7331,25.82,Mexico,iPhone,Luxury,5,1,2026-04-11 21:59:15.527471,1
318,6367,112.58,Canada,Windows,Luxury,5,0,2026-04-07 23:08:39.925789,0
319,9831,65.07,Singapore,MacBook,Travel,3,1,2026-04-21 22:11:57.897120,1
320,8688,28.18,Brazil,Android,Restaurant,1,1,2026-05-01 08:05:53.290576,0
321,3414,16.66,Brazil,Windows,Electronics,2,1,2026-04-09 18:24:47.861700,0
322,3023,97.69,Canada,iPhone,Gaming,1,0,2026-04-09 12:18:39.081263,0
323,8224,116.11,Germany,Android,Gaming,5,1,2026-05-04 04:36:38.229209,1
324,4336,119.87,UK,iPhone,Electronics,3,0,2026-04-29 23:53:56.684963,0
325,2586,90.73,USA,MacBook,Electronics,2,0,2026-04-09 07:02:23.807074,0
326,4070,89.18,Canada,MacBook,Gaming,2,0,2026-04-19 07:02:26.239697,0
327,6815,88.19,Germany,iPhone,Gaming,5,0,2026-04-22 08:34:59.839010,0
328,4703,6.67,India,Windows,Grocery,3,1,2026-05-02 07:29:28.880818,1
329,6575,94.19,Singapore,Windows,Luxury,1,0,2026-04-15 06:08:06.358109,0
330,2417,37.09,UK,Windows,Luxury,0,1,2026-04-13 04:52:09.148679,1
331,1395,10.69,UK,MacBook,Restaurant,5,0,2026-04-28 07:24:22.032795,0
332,2404,94.66,Brazil,MacBook,Gaming,4,1,2026-04-18 19:22:43.114800,1
333,6648,152.99,Canada,iPhone,Gaming,3,0,2026-05-05 07:43:31.079008,0
334,6600,74.18,Brazil,Android,Travel,0,0,2026-04-14 00:05:20.897194,0
335,1507,97.51,UK,iPhone,Luxury,2,1,2026-04-16 16:05:18.169779,0
336,8069,24.45,USA,Tablet,Gaming,2,1,2026-04-30 02:51:03.512302,0
337,7817,116.54,Singapore,Windows,Restaurant,2,1,2026-04-14 22:26:23.785981,0
338,1411,186.45,Brazil,MacBook,Restaurant,4,0,2026-04-22 08:03:27.275284,0
339,6371,200.35,Singapore,Android,Electronics,3,1,2026-04-14 10:23:40.407891,1
340,9169,76.63,USA,Android,Gaming,2,1,2026-04-19 06:25:14.552458,0
341,7723,11.21,Canada,MacBook,Restaurant,2,0,2026-04-08 00:14:31.383271,0
342,7080,85.95,Brazil,iPhone,Travel,5,1,2026-04-17 05:24:52.649985,1
343,9205,485.93,Singapore,Windows,Luxury,3,0,2026-04-10 10:25:02.482000,0
344,9006,129.76,Brazil,MacBook,Gaming,1,0,2026-04-10 18:13:58.319554,0
345,7394,146.01,Canada,MacBook,Gaming,4,1,2026-04-26 15:01:12.572120,1
346,1749,182.09,Brazil,Android,Gaming,2,1,2026-04-18 05:41:02.507487,1
347,2137,208.22,UK,iPhone,Gaming,1,1,2026-04-14 15:37:20.345682,0
348,7699,19.77,Germany,Tablet,Grocery,4,0,2026-04-12 00:57:50.511836,0
349,2952,86.69,India,Android,Electronics,5,1,2026-05-02 21:39:54.554254,1
350,1523,268.19,Canada,iPhone,Grocery,3,0,2026-04-20 04:08:06.994859,0
351,8213,17.25,UK,iPhone,Electronics,4,0,2026-04-29 11:19:03.050318,0
352,6278,22.05,UK,iPhone,Electronics,1,0,2026-04-07 21:02:42.960743,0
353,1545,21.64,Singapore,Windows,Gaming,1,1,2026-04-15 18:02:25.042874,0
354,9872,220.97,USA,Windows,Luxury,2,1,2026-04-17 01:48:01.791731,0
355,9072,103.0,Singapore,iPhone,Restaurant,2,0,2026-04-22 14:51:13.505017,0
356,5254,141.55,Brazil,Android,Luxury,1,1,2026-04-14 22:44:29.877699,1
357,8795,317.32,USA,MacBook,Electronics,4,1,2026-04-16 12:43:21.144372,0
358,6958,85.45,Brazil,Windows,Luxury,5,1,2026-04-22 17:59:43.305556,1
359,9279,16.02,Canada,Android,Gaming,4,1,2026-04-22 15:29:27.060429,1
360,7881,20.91,Mexico,Windows,Restaurant,4,0,2026-04-24 09:03:45.066625,0
361,6287,135.95,Germany,Tablet,Restaurant,3,0,2026-04-23 00:13:24.109383,0
362,9910,121.26,India,iPhone,Luxury,4,1,2026-04-10 20:42:48.072930,1
363,6761,31.35,Canada,iPhone,Luxury,1,0,2026-04-11 20:48:22.318693,0
364,6403,43.22,Mexico,Android,Gaming,0,1,2026-04-15 17:17:20.391634,0
365,9124,9.76,Canada,MacBook,Travel,3,1,2026-05-03 00:13:52.891921,1
366,6350,52.11,Brazil,Tablet,Travel,2,1,2026-04-19 00:55:10.830877,0
367,8301,211.98,USA,MacBook,Gaming,2,1,2026-04-17 05:21:10.423910,0
368,5526,174.6,India,Windows,Electronics,5,0,2026-04-14 03:56:14.864186,0
369,9941,55.4,Mexico,MacBook,Restaurant,0,0,2026-04-08 07:21:03.918395,0
370,9256,37.94,Brazil,iPhone,Luxury,3,1,2026-04-15 07:53:24.761539,1
371,4138,65.05,Canada,iPhone,Electronics,5,1,2026-04-13 17:12:10.348918,1
372,6472,5.87,Mexico,iPhone,Luxury,2,0,2026-05-01 20:40:10.636116,0
373,6521,184.96,Germany,iPhone,Grocery,4,1,2026-04-30 16:31:02.443588,1
374,1738,58.06,Singapore,Windows,Restaurant,5,0,2026-04-25 17:01:44.393191,0
375,2419,204.08,UK,MacBook,Restaurant,5,1,2026-04-18 14:22:05.746206,1
376,8734,194.26,Mexico,Tablet,Luxury,2,0,2026-04-21 20:03:59.713666,0
377,2779,22.73,Mexico,iPhone,Travel,2,0,2026-05-05 09:37:25.042014,0
378,5251,146.83,UK,Tablet,Restaurant,0,0,2026-04-10 20:57:06.518297,0
379,9695,163.66,India,MacBook,Gaming,4,1,2026-04-20 16:25:17.848559,1
380,4492,8.37,UK,Android,Electronics,2,1,2026-04-08 01:39:38.809500,0
381,4728,52.34,USA,MacBook,Gaming,0,1,2026-04-26 19:40:26.116436,0
382,1227,120.52,Germany,iPhone,Electronics,1,1,2026-04-08 08:21:01.845782,0
383,4166,22.01,USA,Tablet,Electronics,0,1,2026-04-11 23:45:27.902570,0
384,4017,66.53,Singapore,MacBook,Luxury,0,1,2026-05-03 19:17:59.623223,1
385,1997,141.31,Brazil,Android,Grocery,0,1,2026-04-23 08:15:14.173563,0
386,5337,110.79,Brazil,Tablet,Luxury,4,1,2026-04-20 20:05:00.426969,1
387,4954,88.25,Brazil,Tablet,Gaming,0,1,2026-04-22 05:08:29.761727,0
388,6314,47.22,Germany,iPhone,Electronics,3,1,2026-04-30 01:22:24.108682,1
389,4523,138.09,Mexico,MacBook,Restaurant,5,0,2026-04-15 15:19:40.723642,0
390,8503,126.15,Germany,MacBook,Electronics,5,0,2026-04-29 05:43:29.916407,0
391,1447,80.04,Brazil,iPhone,Travel,1,0,2026-04-21 09:23:24.632269,0
392,1627,21.84,Canada,Tablet,Electronics,2,1,2026-04-19 13:58:35.115191,1
393,7906,25.24,Brazil,Windows,Electronics,0,1,2026-04-14 19:44:37.536090,0
394,9078,15.32,Mexico,Android,Electronics,3,1,2026-04-29 11:08:56.096095,1
395,8144,254.09,India,iPhone,Travel,4,1,2026-04-07 20:45:34.287839,1
396,6881,138.37,Germany,Tablet,Electronics,0,0,2026-04-19 11:44:59.466601,0
397,9821,8.23,Canada,iPhone,Grocery,2,1,2026-05-03 19:56:03.783684,0
398,7329,148.16,USA,iPhone,Electronics,1,1,2026-04-12 18:10:00.277152,0
399,7342,90.16,Canada,Windows,Restaurant,2,1,2026-04-24 06:54:41.958397,0
400,5186,83.76,India,Android,Gaming,5,1,2026-04-10 23:46:29.218186,1
401,2969,5.04,Brazil,Windows,Electronics,5,1,2026-04-27 22:27:16.980808,1
402,6311,74.86,Brazil,MacBook,Restaurant,0,1,2026-04-22 16:17:16.211580,0
403,6624,4.6,Brazil,iPhone,Gaming,1,1,2026-04-13 05:51:14.026370,0
404,4597,6.77,Brazil,Windows,Electronics,3,0,2026-05-04 04:41:02.755046,0
405,5115,128.51,India,MacBook,Electronics,0,0,2026-04-08 11:54:29.454291,0
406,6217,135.11,India,MacBook,Electronics,3,1,2026-04-19 16:06:46.582732,1
407,1498,191.69,USA,MacBook,Grocery,3,1,2026-04-12 05:34:08.376277,0
408,2004,227.13,India,iPhone,Travel,2,1,2026-04-20 03:54:21.080106,0
409,4168,405.85,Singapore,Android,Travel,4,1,2026-04-27 22:41:04.738492,1
410,8946,74.38,Brazil,Android,Gaming,2,0,2026-04-11 17:53:24.101442,0
411,9334,259.85,Canada,Android,Restaurant,4,1,2026-04-18 11:10:44.382909,1
412,7717,343.91,UK,Tablet,Restaurant,4,0,2026-04-21 14:05:30.611392,0
413,3485,265.42,UK,iPhone,Luxury,5,0,2026-04-17 04:52:53.129726,0
414,7241,56.22,UK,iPhone,Electronics,3,1,2026-04-07 07:25:41.439247,1
415,5430,68.81,Singapore,Tablet,Restaurant,2,0,2026-04-28 22:28:03.742976,0
416,2767,75.95,Mexico,MacBook,Travel,2,0,2026-04-20 15:33:55.727936,0
417,1257,483.82,India,iPhone,Restaurant,3,0,2026-04-19 14:02:28.477421,0
418,7930,12.07,Brazil,Tablet,Travel,2,1,2026-04-19 23:07:06.640661,0
419,6634,698.62,Brazil,Windows,Electronics,0,0,2026-04-11 08:11:35.304816,0
420,1793,23.05,Singapore,MacBook,Electronics,0,0,2026-05-03 11:05:22.592967,0
421,3890,10.67,Germany,MacBook,Grocery,1,0,2026-05-03 16:54:23.662016,0
422,9601,303.01,USA,Android,Grocery,3,0,2026-04-25 01:39:51.606295,0
423,4261,18.71,UK,Windows,Travel,2,1,2026-04-28 10:39:16.870954,0
424,4955,183.71,UK,Android,Travel,0,1,2026-04-24 06:56:04.258551,0
425,9271,64.58,Canada,MacBook,Travel,1,0,2026-04-25 23:58:30.100035,0
426,6088,25.79,UK,MacBook,Electronics,0,0,2026-05-02 08:25:24.228223,0
427,8388,30.43,Canada,Tablet,Restaurant,4,1,2026-04-27 04:30:04.422491,1
428,5764,54.52,Germany,MacBook,Travel,0,1,2026-04-15 17:59:00.453101,1
429,7933,95.11,Mexico,Windows,Electronics,4,0,2026-05-04 14:00:00.370846,0
430,7018,74.7,Brazil,MacBook,Grocery,3,0,2026-04-07 19:31:19.062618,0
431,5450,91.66,Singapore,Android,Gaming,1,0,2026-04-20 15:57:11.982960,1
432,9782,136.53,Germany,iPhone,Gaming,5,1,2026-04-28 22:19:22.561455,1
433,5821,0.84,Singapore,Tablet,Gaming,2,0,2026-04-22 12:11:07.056314,0
434,2178,115.84,Brazil,iPhone,Travel,2,0,2026-04-19 11:12:03.462512,0
435,4782,17.72,UK,Windows,Grocery,2,0,2026-05-05 07:47:05.308480,0
436,9111,266.98,USA,MacBook,Restaurant,4,0,2026-04-10 11:25:21.278168,0
437,3021,108.66,Brazil,iPhone,Gaming,4,1,2026-04-08 21:17:12.475930,1
438,1708,26.3,Canada,Windows,Travel,5,1,2026-05-04 00:44:10.928021,1
439,6143,5.61,India,iPhone,Grocery,0,1,2026-04-30 10:34:46.475227,1
440,1205,67.48,Brazil,Windows,Luxury,3,1,2026-04-08 22:18:10.390616,1
441,4409,252.79,Singapore,iPhone,Electronics,2,0,2026-05-05 15:44:22.513212,1
442,2503,161.21,Canada,Android,Luxury,5,0,2026-04-15 10:19:09.745715,0
443,3873,0.42,USA,MacBook,Grocery,4,0,2026-04-19 11:06:17.266273,0
444,2675,45.82,Brazil,iPhone,Luxury,0,1,2026-05-05 01:16:05.314370,0
445,1545,84.29,India,Windows,Restaurant,5,0,2026-04-14 05:54:27.923608,0
446,7624,126.33,UK,Tablet,Travel,3,0,2026-04-28 12:23:17.712754,0
447,7699,39.48,Germany,MacBook,Grocery,4,0,2026-05-05 06:47:07.796369,1
448,1929,2.17,India,iPhone,Gaming,5,1,2026-04-17 17:36:46.833555,1
449,9559,33.63,Mexico,iPhone,Electronics,5,0,2026-05-06 16:07:11.203892,0
450,5229,167.93,Canada,iPhone,Restaurant,0,1,2026-04-27 21:59:28.468982,0
451,3065,309.77,Singapore,MacBook,Gaming,5,1,2026-04-08 15:30:44.458908,1
452,8813,26.98,Germany,Windows,Luxury,2,1,2026-04-22 10:52:41.518857,0
453,3845,31.38,Mexico,Windows,Restaurant,4,1,2026-04-26 03:05:00.088404,1
454,5005,324.48,India,Windows,Gaming,3,1,2026-04-07 11:40:27.202698,1
455,6405,15.92,Singapore,Windows,Restaurant,4,1,2026-04-14 21:09:14.631238,1
456,5216,9.24,USA,Tablet,Luxury,5,0,2026-04-19 06:19:40.206363,0
457,6315,6.05,Mexico,MacBook,Travel,4,1,2026-05-01 10:30:56.118428,1
458,1705,121.73,USA,Android,Travel,2,0,2026-04-12 16:32:56.071413,0
459,4064,41.52,India,Tablet,Gaming,5,1,2026-04-27 10:12:30.352844,1
460,6210,23.79,USA,Tablet,Grocery,4,0,2026-04-21 16:41:48.771099,0
461,9988,31.93,USA,Windows,Luxury,4,0,2026-04-27 06:10:31.927963,0
462,7938,77.08,Mexico,Windows,Electronics,0,1,2026-04-10 23:32:51.083445,0
463,4578,170.95,Brazil,Android,Electronics,3,1,2026-04-07 15:37:01.808940,1
464,7735,26.23,UK,Windows,Luxury,1,1,2026-04-21 07:56:14.497148,0
465,2848,100.98,Mexico,MacBook,Grocery,4,1,2026-05-01 00:14:14.160600,1
466,2591,123.09,Germany,Tablet,Restaurant,3,1,2026-04-16 21:07:05.545060,1
467,1394,217.64,Singapore,Windows,Grocery,4,0,2026-04-19 17:54:28.358320,0
468,5188,27.43,UK,Windows,Electronics,1,1,2026-04-28 11:57:50.178040,0
469,2893,145.19,USA,Windows,Luxury,3,1,2026-04-07 21:48:43.482721,0
470,4744,350.66,Canada,Tablet,Electronics,0,1,2026-05-06 19:00:11.138270,0
471,8956,428.01,UK,iPhone,Electronics,3,1,2026-04-16 19:31:55.830673,1
472,1151,5.43,Singapore,iPhone,Electronics,3,0,2026-04-26 11:24:01.935322,1
473,3635,191.55,Canada,MacBook,Restaurant,5,0,2026-04-09 17:44:06.278096,0
474,2845,88.4,Brazil,Windows,Luxury,5,1,2026-04-27 02:56:38.191363,1
475,2874,371.52,Canada,Android,Gaming,4,0,2026-04-17 06:00:32.155865,0
476,5762,151.29,Germany,Android,Electronics,3,0,2026-04-30 07:10:31.589771,0
477,8111,57.14,Germany,Windows,Electronics,5,0,2026-05-04 04:23:14.652323,0
478,7925,235.94,India,Tablet,Gaming,0,1,2026-04-08 01:43:37.757307,1
479,3681,16.16,India,MacBook,Restaurant,0,0,2026-04-24 15:07:48.510725,1
480,7119,11.39,India,iPhone,Grocery,5,0,2026-04-22 07:47:02.407941,0
481,2372,63.46,USA,MacBook,Gaming,5,0,2026-04-19 15:30:28.405004,1
482,3151,13.39,Canada,Android,Grocery,4,0,2026-04-13 06:58:07.880459,0
483,7622,231.87,India,Windows,Restaurant,0,1,2026-04-22 11:33:37.706666,0
484,8274,57.07,India,Tablet,Grocery,5,0,2026-04-11 23:36:51.205035,0
485,1543,95.12,Singapore,Android,Travel,0,1,2026-04-13 14:14:55.866066,0
486,4271,40.58,India,Android,Luxury,0,0,2026-04-18 23:32:40.139175,0
487,6871,276.79,Brazil,Android,Gaming,5,1,2026-04-18 14:46:49.800971,1
488,4793,100.88,Singapore,Android,Electronics,5,1,2026-05-03 13:58:46.805852,1
489,5339,16.74,UK,Windows,Electronics,4,0,2026-04-29 15:56:50.695694,0
490,5290,26.05,Germany,Windows,Travel,5,1,2026-04-13 01:27:04.940925,1
491,7630,124.36,India,Android,Electronics,0,1,2026-05-02 10:05:41.693655,0
492,5796,108.16,Mexico,Tablet,Luxury,4,0,2026-04-09 08:59:02.327982,0
493,1547,148.03,Mexico,Android,Grocery,2,1,2026-04-26 10:36:21.964655,0
494,2755,260.37,India,iPhone,Travel,1,0,2026-04-18 15:18:01.492335,0
495,6643,128.38,UK,MacBook,Gaming,2,1,2026-04-08 15:45:55.913737,0
496,1511,52.8,Germany,Tablet,Travel,4,0,2026-04-26 22:38:34.368227,0
497,2902,122.81,Singapore,Android,Travel,4,1,2026-04-27 22:05:59.529226,1
498,5278,29.2,UK,Tablet,Restaurant,4,1,2026-04-15 06:19:56.401999,1
499,5929,177.28,Singapore,Android,Electronics,1,1,2026-04-09 14:50:03.460861,0
500,6866,67.94,Germany,Android,Restaurant,1,0,2026-04-21 22:24:17.343821,0
501,6840,87.97,Canada,iPhone,Grocery,5,0,2026-04-24 08:39:38.716576,0
502,1040,25.39,Canada,Android,Gaming,2,1,2026-04-26 02:34:18.864102,0
503,5674,95.91,Singapore,Android,Gaming,5,0,2026-04-30 23:51:20.228285,0
504,3702,93.42,USA,Tablet,Restaurant,5,0,2026-04-22 05:12:33.488381,0
505,7759,8.02,India,Windows,Luxury,4,1,2026-04-15 18:26:12.418510,1
506,9863,46.43,Mexico,iPhone,Restaurant,2,1,2026-04-28 08:04:49.480570,0
507,5410,110.48,UK,iPhone,Electronics,3,0,2026-04-14 16:36:46.389406,0
508,9545,87.33,Canada,iPhone,Gaming,0,0,2026-05-06 21:19:03.189598,0
509,1381,12.55,India,Android,Gaming,1,0,2026-04-19 17:23:32.332757,0
510,7928,79.26,Brazil,Windows,Grocery,5,1,2026-05-05 07:43:43.300812,1
511,7381,27.59,UK,Windows,Restaurant,3,1,2026-04-09 08:51:01.710498,1
512,1463,28.11,UK,Tablet,Gaming,0,1,2026-04-24 04:31:44.219020,0
513,1803,31.35,Mexico,MacBook,Grocery,5,1,2026-04-16 09:10:38.816458,1
514,5723,166.26,Germany,Android,Travel,4,1,2026-04-14 14:54:39.581415,1
515,8840,15.83,Mexico,Tablet,Grocery,4,1,2026-04-24 22:05:28.226273,1
516,2670,415.39,Canada,Tablet,Grocery,1,1,2026-04-19 13:04:48.960706,0
517,4593,199.53,Brazil,iPhone,Electronics,1,0,2026-04-13 14:20:15.559615,0
518,6683,396.23,India,Android,Gaming,1,1,2026-04-26 13:52:16.203417,0
519,3750,360.5,USA,Windows,Restaurant,1,0,2026-04-24 13:19:25.440813,0
520,2338,14.0,Brazil,iPhone,Travel,1,0,2026-04-20 18:55:09.072145,0
521,3900,51.52,Brazil,iPhone,Luxury,1,0,2026-04-30 10:09:15.688143,0
522,4577,125.7,Canada,Windows,Travel,3,0,2026-04-26 01:53:11.933893,0
523,9800,96.73,India,iPhone,Electronics,1,0,2026-05-04 17:44:05.240032,0
524,5965,64.49,Brazil,Android,Restaurant,4,0,2026-04-14 10:38:40.378480,0
525,8241,17.42,Germany,Tablet,Grocery,1,0,2026-04-28 22:57:10.592921,1
526,3336,50.04,USA,Android,Grocery,2,1,2026-04-27 08:17:30.608427,0
527,6987,302.85,USA,Windows,Gaming,5,0,2026-04-27 09:02:00.187829,0
528,2988,3.78,UK,Windows,Travel,4,1,2026-04-17 11:22:18.358550,1
529,8880,11.68,Singapore,Windows,Gaming,3,0,2026-04-12 08:15:41.554422,0
530,7933,47.28,Singapore,Windows,Electronics,3,1,2026-04-19 17:01:32.884087,1
531,1199,51.93,Brazil,Android,Gaming,2,1,2026-04-16 00:53:28.858488,0
532,4799,22.18,Mexico,Tablet,Gaming,4,0,2026-04-28 12:43:46.617098,0
533,3868,158.79,Mexico,MacBook,Gaming,3,1,2026-04-12 12:30:57.837327,1
534,8228,95.05,Germany,iPhone,Electronics,3,0,2026-04-19 16:21:12.249877,0
535,3514,466.48,India,MacBook,Travel,5,0,2026-04-07 05:45:48.795140,0
536,7667,34.25,Singapore,iPhone,Luxury,0,1,2026-04-22 05:53:41.750254,0
537,7806,35.05,Canada,Android,Travel,3,1,2026-04-21 13:29:56.565116,1
538,3755,27.44,India,MacBook,Electronics,4,1,2026-04-07 22:12:16.662612,1
539,7065,238.21,India,Tablet,Travel,0,1,2026-04-20 22:05:18.898420,0
540,6753,73.68,USA,Android,Electronics,1,1,2026-05-01 22:47:03.801649,0
541,4364,20.6,Singapore,iPhone,Grocery,3,1,2026-04-10 16:14:18.122863,1
542,7251,43.57,Brazil,Windows,Grocery,4,1,2026-04-26 23:43:33.950848,1
543,8266,345.55,UK,MacBook,Gaming,1,1,2026-04-29 16:17:25.852543,0
544,2290,539.47,Germany,Windows,Restaurant,1,0,2026-05-04 11:08:51.036182,0
545,3671,33.97,Canada,Windows,Gaming,0,0,2026-04-17 07:47:12.641306,0
546,4998,3.98,Germany,Android,Luxury,4,1,2026-04-16 00:46:58.139730,1
547,5746,132.97,India,Android,Luxury,0,1,2026-04-22 08:10:51.724061,0
548,6186,12.84,UK,MacBook,Travel,0,0,2026-04-19 06:01:38.434390,0
549,1267,14.66,UK,Android,Electronics,1,0,2026-04-30 04:02:21.897790,0
550,7296,99.39,Brazil,iPhone,Electronics,1,0,2026-04-13 12:25:29.943894,0
551,2527,13.21,Germany,Windows,Grocery,5,1,2026-04-16 03:09:36.395719,1
552,1499,40.07,UK,Windows,Restaurant,3,1,2026-05-01 06:29:32.331398,1
553,2257,22.27,Canada,iPhone,Gaming,5,0,2026-04-08 02:28:45.485834,1
554,9331,279.49,Singapore,Tablet,Luxury,1,0,2026-04-24 08:51:05.965106,0
555,7132,77.09,Canada,iPhone,Restaurant,2,1,2026-04-28 00:04:00.550010,0
556,4308,147.1,UK,Android,Luxury,3,1,2026-05-01 15:36:45.045532,1
557,8775,34.81,Mexico,MacBook,Electronics,3,0,2026-05-01 04:02:23.514255,0
558,7379,50.25,Singapore,Android,Grocery,4,0,2026-04-15 02:56:10.675505,0
559,6802,292.67,India,Windows,Restaurant,1,0,2026-05-02 05:14:59.606419,0
560,6773,59.1,Singapore,MacBook,Restaurant,3,1,2026-04-29 00:56:35.412318,1
561,1707,18.78,Mexico,MacBook,Gaming,2,1,2026-04-29 23:33:27.328578,0
562,2945,96.07,Germany,MacBook,Electronics,4,0,2026-04-21 15:39:44.813819,0
563,3039,88.74,Canada,Android,Travel,1,0,2026-04-14 21:59:32.673907,0
564,1618,21.14,Brazil,Tablet,Gaming,2,0,2026-04-19 21:33:39.533412,0
565,5745,193.35,UK,Android,Grocery,0,1,2026-05-04 05:10:33.755361,0
566,2039,3.21,Germany,Android,Luxury,2,1,2026-04-12 04:27:23.880205,0
567,8169,128.75,Canada,Android,Electronics,0,1,2026-04-28 22:13:12.864488,0
568,2646,51.32,Germany,Android,Luxury,5,1,2026-04-19 21:08:12.487701,1
569,7611,67.12,UK,iPhone,Electronics,0,1,2026-04-12 07:42:57.899303,0
570,4018,69.06,Singapore,MacBook,Restaurant,4,1,2026-04-15 19:31:11.508222,1
571,8696,74.91,Germany,Android,Grocery,2,1,2026-04-19 00:06:30.341530,0
572,3569,426.78,USA,MacBook,Electronics,0,1,2026-04-11 06:48:23.254829,0
573,1699,15.28,Canada,MacBook,Luxury,5,1,2026-04-16 18:58:46.556347,1
574,2006,222.08,Mexico,Tablet,Gaming,3,1,2026-04-16 12:31:25.962425,1
575,7774,361.39,Singapore,Android,Grocery,0,0,2026-04-23 06:59:04.624533,0
576,6709,141.39,Singapore,Windows,Restaurant,0,0,2026-04-12 19:28:08.622798,0
577,7627,372.27,India,Tablet,Electronics,3,1,2026-04-19 02:17:25.518423,1
578,8191,48.23,Germany,Android,Restaurant,3,1,2026-04-10 06:32:30.437604,1
579,5961,662.84,Brazil,Windows,Gaming,0,1,2026-05-05 18:27:12.573110,0
580,7197,81.6,UK,Android,Restaurant,4,1,2026-04-10 17:20:28.861303,1
581,8435,67.03,Germany,Android,Electronics,2,1,2026-04-11 18:17:18.249116,0
582,6955,153.4,USA,Windows,Restaurant,2,0,2026-04-16 00:42:07.152057,0
583,3954,66.64,India,iPhone,Luxury,1,0,2026-04-16 02:45:03.275822,0
584,7011,51.41,Germany,Android,Travel,2,0,2026-04-21 07:27:48.876885,0
585,6714,33.44,India,Windows,Grocery,2,1,2026-04-12 19:17:14.842165,0
586,3853,73.59,India,Tablet,Grocery,3,1,2026-04-15 00:21:34.681571,1
587,1931,12.98,USA,iPhone,Grocery,0,1,2026-04-20 04:42:14.704305,0
588,2202,75.92,UK,Windows,Restaurant,3,1,2026-04-12 05:03:38.224218,1
589,1586,97.74,Singapore,MacBook,Gaming,2,0,2026-04-18 02:23:41.295437,0
590,4724,417.34,Mexico,iPhone,Restaurant,1,0,2026-04-16 18:13:45.174112,0
591,4338,163.56,USA,iPhone,Travel,3,1,2026-04-12 22:43:39.076552,0
592,1762,8.16,Germany,Windows,Luxury,4,0,2026-04-23 09:51:34.847100,0
593,2650,47.2,Singapore,Android,Gaming,1,0,2026-04-09 16:02:18.863365,0
594,9435,136.73,Germany,Android,Travel,1,1,2026-04-30 11:29:09.986466,0
595,8170,351.61,UK,iPhone,Luxury,5,0,2026-04-19 22:16:24.180045,0
596,5702,2.91,USA,Tablet,Electronics,2,0,2026-05-06 02:24:37.429765,0
597,7037,44.37,Singapore,iPhone,Travel,0,1,2026-04-09 00:39:56.063854,0
598,8091,35.13,Mexico,Windows,Luxury,2,1,2026-04-09 18:52:20.679319,0
599,5935,25.69,Brazil,Android,Grocery,3,1,2026-04-29 12:17:54.011790,1
600,6836,6.86,Mexico,iPhone,Gaming,3,1,2026-04-27 18:25:44.540871,1
601,5439,418.16,India,Tablet,Travel,1,1,2026-04-30 12:03:59.184190,0
602,1447,70.38,India,MacBook,Gaming,1,1,2026-04-09 08:18:55.644053,0
603,2945,215.36,India,Windows,Electronics,0,0,2026-04-22 08:41:01.690391,0
604,7952,102.47,Brazil,Android,Luxury,0,0,2026-04-27 17:20:04.708169,0
605,3526,57.83,UK,Windows,Luxury,2,1,2026-05-05 19:15:04.651740,0
606,5301,274.81,Mexico,Windows,Restaurant,5,0,2026-04-25 22:25:41.328374,0
607,5900,155.4,India,Tablet,Travel,5,0,2026-04-10 08:23:54.544157,0
608,5114,44.58,UK,iPhone,Gaming,1,0,2026-04-28 06:50:49.495297,1
609,7646,168.96,Brazil,MacBook,Gaming,1,0,2026-04-30 12:34:34.244212,0
610,5179,40.69,India,Windows,Gaming,0,0,2026-05-05 11:31:41.567010,0
611,4283,76.76,India,MacBook,Restaurant,2,0,2026-04-25 20:03:33.747968,0
612,8832,203.12,Brazil,MacBook,Luxury,3,0,2026-04-29 17:01:06.431852,0
613,2488,197.72,Germany,iPhone,Luxury,1,1,2026-05-02 06:02:14.047859,0
614,5964,1.09,Mexico,Windows,Gaming,2,0,2026-05-05 17:28:11.339868,0
615,6406,22.86,UK,Windows,Electronics,3,1,2026-04-12 22:07:34.172506,1
616,8834,33.35,UK,MacBook,Restaurant,2,0,2026-05-05 05:56:09.022375,0
617,8329,80.57,India,Tablet,Gaming,3,0,2026-04-09 15:36:02.075396,0
618,2432,67.27,Mexico,iPhone,Electronics,5,0,2026-04-22 10:57:10.766679,0
619,9389,395.41,Mexico,MacBook,Travel,3,1,2026-04-11 03:43:13.851339,1
620,8361,36.77,UK,MacBook,Travel,5,1,2026-05-03 16:12:47.544453,1
621,7731,13.84,UK,Android,Grocery,5,0,2026-04-15 16:41:42.280518,0
622,2896,273.34,Mexico,MacBook,Luxury,3,1,2026-04-21 03:15:05.462029,1
623,7503,24.67,Mexico,Windows,Grocery,4,0,2026-04-22 17:26:45.188028,0
624,3775,98.77,Germany,Windows,Gaming,4,0,2026-05-05 15:13:20.924761,1
625,7348,20.48,Singapore,iPhone,Travel,5,1,2026-04-21 11:12:12.561873,1
626,2248,120.53,Canada,MacBook,Electronics,2,0,2026-04-26 22:55:45.170935,0
627,2546,55.72,Canada,Android,Gaming,2,1,2026-04-16 17:16:32.555616,0
628,5572,11.23,Mexico,MacBook,Travel,3,0,2026-04-24 18:26:05.999908,0
629,8155,310.08,Mexico,iPhone,Restaurant,3,1,2026-04-15 14:26:40.060397,1
